Time (Sec);S1;S13;S14;S15;S16;S17;S18;S19;S20;S21;S22;S23;S24;S25;S26;S27;S28;S29;S4;S5;S6;S7;
1620.0863186662818;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
1680.0863186662273;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
1740.0863186661727;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
1800.0863186661184;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
1860.086318666066;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
1920.0863186660135;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
1980.086318665959;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2040.0863186659044;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2100.08631866585;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2160.0863186657953;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2220.0863186657407;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2280.0863186656884;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2340.0863186656384;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2400.0863186655865;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2460.086318665532;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2520.0863186654774;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2580.086318665423;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2640.0863186653683;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2700.0863186653137;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2760.086318665259;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2820.0863186652045;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2880.086318665151;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
2940.086318665101;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3000.08631866505;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3060.0863186649954;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3120.086318664941;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3180.086318664886;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3240.0863186648317;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3300.086318664777;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3360.0863186647225;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3420.086318664668;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3480.0863186646134;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3540.0863186645634;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3600.0863186645133;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3660.086318664459;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3720.0863186644046;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3780.08631866435;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3840.0863186642955;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3900.086318664241;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
3960.0863186641864;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
4020.086318664132;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
4080.086318664077;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
4140.0863186642155;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
4200.086318664425;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
4260.086318664634;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
4320.086318664843;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
4380.086318665052;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
4440.086318665267;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
4500.086318665485;19160.0;52.45503439999535;58.4477799999949;57.213253599997984;57.344955999994895;90.80437839999468;67.66381679999756;79.31061519999577;88.02328239999406;71.81212239999766;76.09126799999743;89.34414639999522;96.86349999999601;79.00779119999736;96.96011439999603;88.29219759999665;93.96849999999537;81.33086319999623;48.773448800001226;43.42929360000004;82.40801999999755;93.94184559999536;
